date,mean temperature (degC)
30/11/2021,23.82083333
1/12/2021,23.4375
2/12/2021,23.77083333
3/12/2021,24.75416667
4/12/2021,25.85454545
5/12/2021,26.73478261
6/12/2021,26.40454545
7/12/2021,26.12173913
8/12/2021,27.5375
9/12/2021,28.4875
10/12/2021,26.7
11/12/2021,25.63913043
12/12/2021,23.95416667
13/12/2021,23.52916667
14/12/2021,23.86666667
15/12/2021,24.65416667
16/12/2021,25.575
17/12/2021,24.04782609
18/12/2021,24.0625
19/12/2021,24.68333333
20/12/2021,25.8625
21/12/2021,26.675
22/12/2021,26.50833333
23/12/2021,26.9875
24/12/2021,27.79166667
25/12/2021,28.63333333
26/12/2021,29.28333333
27/12/2021,29.69583333
28/12/2021,29.57916667
29/12/2021,29.1
30/12/2021,28.09583333
31/12/2021,26.625
1/1/2022,25.4375
2/1/2022,26
3/1/2022,26.71818182
4/1/2022,27.22173913
5/1/2022,28.02173913
6/1/2022,27.94347826
7/1/2022,27.48636364
8/1/2022,27.77272727
9/1/2022,24.94347826
10/1/2022,24.62272727
11/1/2022,26.94347826
12/1/2022,28.85217391
13/1/2022,28.44347826
14/1/2022,26.46956522
15/1/2022,25.90869565
16/1/2022,25.18695652
17/1/2022,25.62173913
18/1/2022,28.18636364
19/1/2022,29.37619048
20/1/2022,28.59130435
21/1/2022,28.94347826
22/1/2022,29.28695652
23/1/2022,28.9173913
24/1/2022,26.50869565
25/1/2022,25.22727273
26/1/2022,25.2173913
27/1/2022,25.43043478
28/1/2022,25.84782609
29/1/2022,27.84347826
30/1/2022,27.86956522
31/1/2022,26.55652174
1/2/2022,25.09565217
2/2/2022,25.57391304
3/2/2022,27.16956522
4/2/2022,29.05217391
5/2/2022,29.76086957
6/2/2022,28.63636364
7/2/2022,23.5826087
8/2/2022,22.87826087
9/2/2022,24.35217391
10/2/2022,27.14545455
11/2/2022,29.12857143
12/2/2022,26.59047619
13/2/2022,25.42272727
14/2/2022,27.10909091
15/2/2022,27.69565217
16/2/2022,27.97826087
17/2/2022,27.42173913
18/2/2022,27.68695652
19/2/2022,28.19565217
20/2/2022,27.0173913
21/2/2022,26.8826087
22/2/2022,27.13181818
23/2/2022,26.72173913
24/2/2022,27.69565217
25/2/2022,27.92173913
26/2/2022,27.15652174
27/2/2022,26.73043478
28/2/2022,27.93478261
1/3/2022,26.7173913
2/3/2022,24.09130435
3/3/2022,21.13636364
4/3/2022,23.08181818
5/3/2022,24.5047619
6/3/2022,25.62608696
7/3/2022,26.49565217
8/3/2022,26.26086957
9/3/2022,26.90869565
10/3/2022,27.00434783
11/3/2022,27.8
12/3/2022,27.04090909
13/3/2022,25.85
14/3/2022,26.00434783
15/3/2022,26.43913043
16/3/2022,26.00869565
17/3/2022,25.80454545
18/3/2022,27.31818182
19/3/2022,25.78181818
