date,mean temperature (degC)
2012-05-18,12.509090909090908
2012-05-19,12.29090909090909
2012-05-20,10.354545454545455
2012-05-21,9.854545454545455
2012-05-22,12.20909090909091
2012-05-23,14.763636363636364
2012-05-24,12.545454545454545
2012-05-25,10.709090909090909
2012-05-26,11.627272727272727
2012-05-27,11.445454545454545
2012-05-28,11.481818181818182
2012-05-29,11.154545454545454
2012-05-30,11.363636363636363
2012-05-31,11.52727272727273
2012-06-01,11.072727272727272
2012-06-02,10.281818181818181
2012-06-03,9.818181818181818
2012-06-04,10.127272727272727
2012-06-05,10.727272727272727
2012-06-06,9.799999999999999
2012-06-07,9.436363636363636
2012-06-08,9.590909090909092
2012-06-09,10.1
2012-06-10,10.127272727272727
2012-06-11,8.381818181818183
2012-06-12,9.509090909090908
2012-06-13,10.527272727272727
2012-06-14,11.672727272727274
2012-06-15,12.163636363636364
2012-06-16,10.709090909090909
2012-06-17,11.409090909090908
2012-06-18,11.281818181818181
2012-06-19,10.118181818181817
2012-06-20,8.772727272727273
2012-06-21,9.209090909090909
2012-06-22,9.554545454545455
2012-06-23,8.299999999999999
2012-06-24,10.363636363636363
2012-06-25,11.327272727272726
2012-06-26,8.872727272727273
2012-06-27,7.109090909090909
2012-06-28,8.954545454545455
2012-06-29,11.163636363636364
2012-06-30,9.354545454545455
2012-07-01,8.027272727272727
2012-07-02,9.090909090909092
2012-07-03,9.909090909090908
2012-07-04,9.454545454545455
2012-07-05,8.30909090909091
2012-07-06,8.045454545454545
2012-07-07,7.7
2012-07-08,8.118181818181817
2012-07-09,9.918181818181818
2012-07-10,10.736363636363636
2012-07-11,11.636363636363637
2012-07-12,11.70909090909091
2012-07-13,11.118181818181817
2012-07-14,11.018181818181818
2012-07-15,10.127272727272727
2012-07-16,12.3
2012-07-17,12.3
2012-07-18,10.045454545454545
2012-07-19,8.145454545454545
2012-07-20,10.327272727272726
2012-07-21,10.572727272727272
2012-07-22,10.654545454545454
2012-07-23,9.990909090909092
2012-07-24,9.799999999999999
2012-07-25,10.954545454545455
2012-07-26,11.19090909090909
2012-07-27,10.681818181818182
2012-07-28,10.427272727272728
2012-07-29,8.836363636363636
2012-07-30,8.963636363636363
2012-07-31,8.69090909090909
2012-08-01,8.4
2012-08-02,8.072727272727272
2012-08-03,10.536363636363637
2012-08-04,10.89090909090909
2012-08-05,11.645454545454545
2012-08-06,8.536363636363637
2012-08-07,10.054545454545455
2012-08-08,11.0
2012-08-09,9.327272727272726
2012-08-10,9.454545454545455
2012-08-11,10.80909090909091
2012-08-12,10.545454545454545
2012-08-13,9.709090909090909
2012-08-14,10.745454545454546
2012-08-15,9.718181818181819
2012-08-16,10.336363636363636
2012-08-17,9.627272727272727
2012-08-18,9.799999999999999
2012-08-19,9.781818181818181
2012-08-20,10.590909090909092
2012-08-21,11.381818181818183
2012-08-22,13.940000000000001
2012-08-23,13.6
2012-08-24,10.227272727272727
2012-08-25,10.018181818181818
2012-08-26,10.627272727272727
2012-08-27,9.354545454545455
2012-08-28,12.072727272727274
2012-08-29,13.254545454545456
2012-08-30,9.590909090909092
2012-08-31,9.181818181818182
2012-09-01,9.790909090909091
2012-09-02,10.736363636363636
2012-09-03,12.7
2012-09-04,16.099999999999998
2012-09-05,17.672727272727272
2012-09-06,15.018181818181818
2012-09-07,11.0
2012-09-08,12.172727272727274
2012-09-09,12.781818181818181
2012-09-10,11.145454545454545
2012-09-11,12.481818181818182
2012-09-12,15.3
2012-09-13,10.663636363636364
2012-09-14,10.0
2012-09-15,11.627272727272727
2012-09-16,11.363636363636363
2012-09-17,12.227272727272727
2012-09-18,12.154545454545454
2012-09-19,12.2
2012-09-20,15.890909090909092
2012-09-21,14.781818181818181
2012-09-22,14.018181818181818
2012-09-23,13.609090909090911
2012-09-24,10.090909090909092
2012-09-25,10.536363636363637
2012-09-26,13.763636363636364
2012-09-27,19.827272727272728
2012-09-28,16.454545454545453
2012-09-29,10.218181818181819
2012-09-30,9.936363636363636
2012-10-01,11.909090909090908
2012-10-02,13.609090909090911
2012-10-03,16.2
2012-10-04,19.936363636363637
2012-10-05,14.581818181818182
2012-10-06,11.563636363636364
2012-10-07,10.118181818181817
2012-10-08,11.154545454545454
2012-10-09,11.136363636363637
2012-10-10,10.681818181818182
2012-10-11,9.972727272727273
2012-10-12,11.472727272727273
2012-10-13,12.172727272727274
2012-10-14,13.718181818181819
2012-10-15,18.21818181818182
2012-10-16,16.12727272727273
2012-10-17,12.3
2012-10-18,13.381818181818181
2012-10-19,17.736363636363635
2012-10-20,15.8
2012-10-21,13.9
2012-10-22,12.281818181818181
2012-10-23,14.618181818181817
2012-10-24,18.363636363636363
2012-10-25,18.472727272727273
2012-10-26,12.509090909090908
2012-10-27,12.054545454545455
2012-10-28,13.609090909090908
2012-10-29,16.2
2012-10-30,20.12727272727273
2012-10-31,22.71818181818182
2012-11-01,15.39
2012-11-02,12.863636363636363
2012-11-03,15.227272727272727
2012-11-04,19.727272727272727
2012-11-05,22.90909090909091
2012-11-06,21.39090909090909
2012-11-07,17.38181818181818
2012-11-08,16.88181818181818
2012-11-09,14.5
2012-11-10,13.69090909090909
2012-11-11,16.681818181818183
2012-11-12,20.727272727272727
2012-11-13,14.654545454545454
2012-11-14,14.70909090909091
2012-11-15,15.118181818181819
2012-11-16,15.118181818181819
2012-11-17,14.363636363636363
2012-11-18,14.436363636363637
2012-11-19,15.827272727272726
2012-11-20,19.099999999999998
2012-11-21,19.072727272727274
2012-11-22,15.872727272727275
2012-11-23,17.37272727272727
2012-11-24,22.254545454545454
2012-11-25,20.59090909090909
2012-11-26,18.61818181818182
2012-11-27,19.845454545454547
2012-11-28,21.88181818181818
2012-11-29,26.745454545454546
2012-11-30,25.472727272727273
2012-12-01,22.37272727272727
2012-12-02,16.87272727272727
2012-12-03,16.490909090909092
2012-12-04,14.436363636363637
2012-12-05,14.472727272727274
2012-12-06,15.909090909090908
2012-12-07,19.8
2012-12-08,25.40909090909091
2012-12-09,17.636363636363637
2012-12-10,16.599999999999998
2012-12-11,19.099999999999998
2012-12-12,23.145454545454545
2012-12-13,26.954545454545453
2012-12-14,22.09090909090909
